sexo;tipo_de_emprendimiento;idea_negocio;barrio;estrato;comuna_ciudadano;fecha_de_beneficio;monto_del_credito;línea_credito
masculino;servicio;fabrica de;robledo;1;4.0;11/05/2018;7800000;agropecuaria
femenino;industria;gimnasio;el corazon;2;15.0;2018/11/20;14;empresarial ed.
masculino;servicio;fabrica de;robledo;1;4.0;22/05/2018;7800000;agropecuaria
masculino;servicio;tienda;buenos aires;1;7.0;18/04/2017;6000000;agropecuaria
masculino;servicio;almacen de ropa en;campo valdes no. 1;3;8.0;1/11/2018;3000000;agropecuaria
masculino;servicio;comidas rapidas;cabecera san antonio;3;8.0;10/11/2017;3000000;agropecuaria
femenino;industria;joyeria;villa guadalupe;2;12.0;2018/06/15;3200000;agropecuaria
femenino;comercio;fabrica de calzado;florencia;3;6.0;1/04/2019;6800000;agropecuaria
masculino;comercio;almacen de ropa en;manrique oriental;3;5.0;27/09/2018;6890000;agropecuaria
masculino;servicio;fabrica de;robledo;1;4.0;14/09/2018;7800000;agropecuaria
masculino;servicio;fabrica de;robledo;1;4.0;24/10/2017;7800000;agropecuaria
masculino;servicio;variedades;enciso;1;1.0;26/01/2018;5000000;agropecuaria
masculino;servicio;tienda;aranjuez;1;10.0;12/02/2018;6000000;agropecuaria
masculino;servicio;tienda;belen;1;7.0;23/05/2017;6000000;agropecuaria
masculino;servicio;fabrica de;manrique central no. 1;1;7.0;14/11/2018;7000000;agropecuaria
femenino;industria;carniceria;aguas frias;2;12.0;18/01/2016;5600000;agropecuaria
masculino;servicio;variedades;castilla;1;1.0;5/10/2016;5000000;agropecuaria
femenino;industria;organización y;la esperanza;2;80.0;26/04/2019;14000000;agropecuaria
femenino;industria;taller de electronica;la loma;2;80.0;23/01/2019;6400000;agropecuaria
masculino;servicio;variedades;castilla;1;1.0;11/04/2018;5000000;agropecuaria
masculino;servicio;tienda;aranjuez;1;10.0;27/03/2017;6000000;agropecuaria
femenino;comercio;barberia;villatina;3;3.0;12/10/2016;7370000;agropecuaria
femenino;comercio;distribuidora de;andalucia;3;2.0;2/03/2017;7377000;agropecuaria
masculino;servicio;almacen de ropa en;campo valdes no. 1;3;8.0;18/08/2017;3000000;agropecuaria
masculino;servicio;comidas rapidas;manrique central no. 2;1;13.0;11/07/2018;4000000;agropecuaria
masculino;servicio;fabrica de;robledo;1;4.0;5/06/2018;7800000;agropecuaria
femenino;comercio;fabrica de calzado;granizal;3;6.0;21/07/2017;7370000;agropecuaria
masculino;servicio;tienda;aranjuez;1;10.0;2/08/2018;6000000;agropecuaria
femenino;industria;ebanistaria;cristo rey;2;12.0;4/04/2019;782000;agropecuaria
masculino;servicio;tienda;aranjuez;1;10.0;27/03/2017;6000000;agropecuaria
masculino;comercio;peluqueria;la milagrosa;3;5.0;29/04/2019;7300000;agropecuaria
masculino;servicio;tienda;belen;1;7.0;9/05/2017;7000000;agropecuaria
masculino;servicio;tienda;aranjuez;1;10.0;9/03/2018;6000000;agropecuaria
masculino;servicio;tienda;aranjuez;1;10.0;18/06/2018;6000000;agropecuaria
masculino;servicio;tienda;buenos aires;1;7.0;1/03/2018;6000000;agropecuaria
masculino;servicio;tienda;aranjuez;1;10.0;20/09/2018;6000000;agropecuaria
masculino;servicio;fabrica de;manrique central no. 1;1;4.0;16/04/2018;7800000;agropecuaria
masculino;servicio;fabrica de;robledo;1;4.0;25/10/2018;7800000;agropecuaria
masculino;servicio;fabrica de;robledo;1;4.0;14/03/2018;7800000;agropecuaria
masculino;servicio;tienda;aranjuez;1;10.0;18/01/2019;6000000;agropecuaria
masculino;servicio;fabrica de;san javier no.1;1;7.0;30/01/2018;7000000;agropecuaria
masculino;servicio;fabrica de;robledo;1;4.0;25/04/2018;7800000;agropecuaria
femenino;comercio;mantenimiento en;guayabal;3;2.0;9/10/2017;7377000;agropecuaria
femenino;agropecuaria;fabrica de traperos;suburbano barro;2;11.0;7/02/2019;22131510;fomento agropecuario
masculino;servicio;tienda;buenos aires;1;10.0;13/06/2017;6000000;agropecuaria
femenino;agropecuaria;venta de;mirador del doce;2;11.0;19/02/2016;232313;fomento agropecuario
masculino;servicio;fabrica de;robledo;1;4.0;14/03/2018;7800000;agropecuaria
masculino;servicio;tienda;popular;1;10.0;25/01/2018;6000000;agropecuaria
masculino;servicio;fabrica de;manrique central no. 1;1;7.0;14/11/2018;7000000;agropecuaria
masculino;servicio;comidas rapidas;santo domingo savio;1;13.0;24/04/2017;4000000;agropecuaria
masculino;servicio;comidas rapidas;cabecera san antonio;3;8.0;16/11/2016;3000000;agropecuaria
masculino;servicio;comidas rapidas;cabecera san antonio;3;8.0;7/03/2017;3000000;agropecuaria
femenino;industria;fabrica de muebles;versalles no. 1;2;12.0;28/04/2016;7377170;agropecuaria
femenino;industria;sembrados;la pradera;2;60.0;1/03/2016;7500000;agropecuaria
masculino;servicio;variedades;enciso;1;13.0;9/11/2017;4000000;agropecuaria
femenino;comercio;mantenimiento en;el salvador;3;2.0;16/03/2017;7377000;agropecuaria
masculino;servicio;tienda;aranjuez;1;10.0;3/05/2017;6000000;agropecuaria
masculino;servicio;tienda;belen;1;7.0;16/02/2018;7000000;agropecuaria
masculino;comercio;almacen de ropa en;manrique oriental;3;5.0;3/04/2017;6890000;agropecuaria
masculino;servicio;tienda;aranjuez;1;10.0;17/07/2017;6000000;agropecuaria
masculino;servicio;variedades;enciso;1;1.0;8/03/2018;4000000;agropecuaria
femenino;comercio;distribuidora de;pedregal;3;3.0;11/05/2017;2000000;agropecuaria
femenino;industria;marroquineria;juan pablo ii;2;15.0;18/01/2018;2700000;agropecuaria
masculino;servicio;fabrica de;manrique central no. 1;1;4.0;7/12/2016;7800000;agropecuaria
femenino;industria;recreativo educativo;alfonso lopez;2;16.0;4/02/2019;4500000;agropecuaria
femenino;comercio;barberia;20 de julio;3;3.0;13/12/2018;2000000;agropecuaria
femenino;industria;taller de mecanica;olaya herrera;2;60.0;16/05/2016;6500000;agropecuaria
masculino;servicio;tienda;belen;1;7.0;31/05/2018;7000000;agropecuaria
femenino;comercio;barberia;20 de julio;3;3.0;26/07/2018;7370000;agropecuaria
masculino;servicio;variedades;enciso;1;1.0;4/07/2017;5000000;agropecuaria
masculino;servicio;comidas rapidas;cabecera san antonio;3;8.0;13/01/2017;3000000;agropecuaria
femenino;industria;reciclaje;versalles no. 2;2;15.0;21/12/2017;7360000;agropecuaria
masculino;servicio;variedades;cabecera san cristobal;1;1.0;19/07/2017;5000000;agropecuaria
masculino;servicio;tienda;buenos aires;1;10.0;9/03/2017;6000000;agropecuaria
masculino;servicio;comidas rapidas;cabecera san antonio;3;8.0;27/11/2017;3000000;agropecuaria
femenino;comercio;mantenimiento en;el salvador;3;2.0;18/12/2017;7377000;agropecuaria
masculino;servicio;comidas rapidas;santo domingo savio;3;13.0;13/03/2019;3000000;agropecuaria
masculino;servicio;tienda;buenos aires;1;10.0;9/03/2017;6000000;agropecuaria
masculino;servicio;tienda;aranjuez;1;10.0;20/09/2018;6000000;agropecuaria
masculino;servicio;tienda;aranjuez;1;10.0;27/03/2017;6000000;agropecuaria
masculino;servicio;comidas rapidas;cabecera san antonio;3;8.0;16/01/2018;3000000;agropecuaria
femenino;comercio;mantenimiento en;andalucia;3;2.0;20/04/2017;7377000;agropecuaria
masculino;servicio;tienda;aranjuez;1;10.0;9/03/2018;6000000;agropecuaria
femenino;industria;criadero de animales;villa niza;2;60.0;25/04/2019;8000000;agropecuaria
femenino;comercio;papeleria;aranjuezcito;3;3.0;15/06/2016;2000000;agropecuaria
femenino;industria;cafe e internet;centro admtivo;2;6.0;1/12/2016;3500000;agropecuaria
masculino;servicio;tienda;aranjuez;1;10.0;9/03/2018;6000000;agropecuaria
masculino;servicio;fabrica de;robledo;1;4.0;25/04/2018;7800000;agropecuaria
masculino;servicio;fabrica de;robledo;1;4.0;11/05/2018;7800000;agropecuaria
masculino;servicio;tienda;buenos aires;1;7.0;3/07/2018;6000000;agropecuaria
masculino;servicio;comidas rapidas;santo domingo savio;1;13.0;12/07/2016;3000000;agropecuaria
femenino;industria;variedades de helados;girardot;2;60.0;11/08/2016;6500000;agropecuaria
masculino;servicio;tienda;aranjuez;1;10.0;8/05/2018;6000000;agropecuaria
masculino;comercio;peluqueria;la milagrosa;3;5.0;26/09/2016;7300000;agropecuaria
masculino;servicio;comidas rapidas;cabecera san antonio;3;8.0;20/02/2017;3000000;agropecuaria
masculino;servicio;tienda;buenos aires;1;7.0;18/04/2017;6000000;agropecuaria
masculino;servicio;tienda;aranjuez;1;10.0;8/05/2018;6000000;agropecuaria
masculino;servicio;tienda;belen;1;7.0;2/03/2018;7000000;agropecuaria
femenino;industria;fabrica de helados;lopez de mesa;2;9.0;15/01/2018;7812000;agropecuaria
masculino;servicio;variedades;enciso;1;1.0;24/04/2018;5000000;agropecuaria
femenino;comercio;peluqueria;moravia;3;2.0;8/06/2017;7300000;agropecuaria
masculino;comercio;almacen de ropa en;barrio caicedo;3;5.0;1/09/2017;6890000;agropecuaria
masculino;servicio;variedades;cabecera san cristobal;1;1.0;30/06/2017;5000000;agropecuaria
masculino;servicio;variedades;castilla;1;1.0;17/03/2017;5000000;agropecuaria
femenino;industria;reciclaje;zona expansion san;2;15.0;24/01/2019;781000;agropecuaria
femenino;industria;publicidad y;el socorro;2;9.0;27/11/2018;7812000;agropecuaria
femenino;comercio;mantenimiento en;guayabal;3;2.0;17/05/2017;7377000;agropecuaria
masculino;servicio;comidas rapidas;campo valdes no. 1;3;8.0;28/10/2016;3000000;agropecuaria
masculino;servicio;comidas rapidas;cabecera san antonio;3;8.0;3/08/2017;3000000;agropecuaria
femenino;industria;fotografia;la america;2;9.0;11/06/2019;4400000;agropecuaria
masculino;servicio;fabrica de;manrique central no. 1;1;7.0;6/07/2018;7000000;agropecuaria
masculino;servicio;fabrica de;san javier no.1;1;7.0;26/07/2017;7000000;agropecuaria
femenino;industria;cafe e internet;centro admtivo;2;6.0;23/06/2017;3500000;agropecuaria
masculino;servicio;variedades;castilla;1;1.0;6/06/2018;5000000;agropecuaria
femenino;comercio;restaurante;villa hermosa;3;2.0;13/02/2017;7377000;agropecuaria
femenino;industria;servicios;el rodeo;2;15.0;2016/04/25;2600000;empresarial ed.
masculino;servicio;fabrica de;manrique central no. 1;1;4.0;14/02/2018;7000000;agropecuaria
masculino;servicio;tienda;popular;1;10.0;13/07/2018;6000000;agropecuaria
masculino;servicio;tienda;belen;1;7.0;31/10/2018;7000000;agropecuaria
masculino;servicio;tienda;aranjuez;1;10.0;12/02/2018;6000000;agropecuaria
masculino;servicio;variedades;cabecera san cristobal;1;1.0;17/04/2018;5000000;agropecuaria
masculino;servicio;tienda;buenos aires;1;7.0;3/07/2018;6000000;agropecuaria
femenino;industria;cafeteria;juan xxiii la quiebra;2;16.0;15/09/2016;1500000;agropecuaria
femenino;comercio;mantenimiento en;andalucia;3;2.0;5/04/2016;7377000;agropecuaria
femenino;comercio;fabrica de calzado;granizal;3;6.0;21/07/2017;7370000;agropecuaria
masculino;servicio;comidas rapidas;santo domingo savio;1;13.0;25/10/2017;4000000;agropecuaria
masculino;servicio;fabrica de;manrique central no. 1;1;4.0;9/07/2018;7000000;agropecuaria
masculino;servicio;comidas rapidas;santo domingo savio;1;13.0;24/05/2018;3000000;agropecuaria
femenino;industria;productos de belleza;san pablo;2;16.0;5/04/2019;1500000;agropecuaria
masculino;comercio;peluqueria;moravia;3;5.0;24/08/2018;7300000;agropecuaria
femenino;industria;recreativo educativo;alfonso lopez;2;16.0;19/02/2018;4500000;agropecuaria
masculino;servicio;tienda;popular;1;10.0;30/05/2018;6000000;agropecuaria
masculino;comercio;almacen de ropa en;barrio caicedo;3;8.0;5/04/2017;6890000;agropecuaria
masculino;servicio;tienda;buenos aires;1;7.0;30/10/2018;6000000;agropecuaria
masculino;servicio;fabrica de;robledo;1;4.0;3/10/2018;7800000;agropecuaria
femenino;industria;montallantas;el triunfo;2;12.0;2/02/2016;5300000;agropecuaria
masculino;servicio;tienda;popular;1;10.0;20/11/2017;6000000;agropecuaria
femenino;industria;productos de belleza;san pablo;2;16.0;14/12/2018;1500000;agropecuaria
femenino;industria;publicidad y;el socorro;2;9.0;11/07/2016;7812000;agropecuaria
masculino;servicio;tienda;belen;1;7.0;31/10/2018;7000000;agropecuaria
femenino;industria;organización y;campo valdes no. 2;2;80.0;3/04/2019;8280000;agropecuaria
masculino;servicio;comidas rapidas;cabecera san antonio;3;8.0;28/03/2017;3000000;agropecuaria
femenino;industria;criadero de animales;villa niza;2;60.0;19/09/2016;8000000;agropecuaria
masculino;servicio;fabrica de;robledo;1;4.0;25/04/2018;7800000;agropecuaria
masculino;servicio;fabrica de;manrique central no. 1;1;7.0;1/02/2018;7000000;agropecuaria
masculino;servicio;tienda;belen;1;7.0;19/04/2018;7000000;agropecuaria
masculino;servicio;variedades;castilla;1;1.0;4/08/2017;5000000;agropecuaria
masculino;servicio;tienda;buenos aires;1;10.0;9/02/2018;6000000;agropecuaria
masculino;servicio;variedades;manrique central no. 2;1;13.0;6/08/2018;4000000;agropecuaria
masculino;comercio;peluqueria;moravia;3;2.0;5/05/2017;7300000;agropecuaria
femenino;industria;taller de mecanica;picachito;2;60.0;20/02/2016;6500000;agropecuaria
femenino;industria;variedades de helados;girardot;2;60.0;24/02/2017;8200000;agropecuaria
femenino;industria;legumbreria;las palmas;2;16.0;8/07/2016;2500000;agropecuaria
masculino;servicio;fabrica de;robledo;1;4.0;24/10/2017;7800000;agropecuaria
femenino;comercio;miscelanea;granizal;3;6.0;3/09/2018;7370000;agropecuaria
masculino;comercio;almacen de ropa en;barrio caicedo;3;8.0;6/03/2017;6890000;agropecuaria
masculino;servicio;fabrica de;manrique central no. 1;1;7.0;16/07/2018;7000000;agropecuaria
femenino;comercio;restaurante;villa hermosa;3;2.0;7/10/2016;7377000;agropecuaria
femenino;comercio;distribuidora de;pedregal;3;3.0;23/08/2016;2000000;agropecuaria
femenino;industria;drogueria;el compromiso;2;12.0;30/04/2019;700000;agropecuaria
masculino;servicio;tienda;belen;1;7.0;9/05/2017;7000000;agropecuaria
masculino;servicio;tienda;aranjuez;1;10.0;2/08/2018;6000000;agropecuaria
femenino;industria;sembrados;prado;2;9.0;10/08/2016;8281000;agropecuaria
masculino;servicio;fabrica de;robledo;1;4.0;26/10/2018;7800000;agropecuaria
femenino;agropecuaria;venta de lacteos;san martin de porres;2;90.0;14/02/2019;650000;empresarial ed.
masculino;servicio;comidas rapidas;santa cruz;1;13.0;21/06/2017;4000000;agropecuaria
masculino;servicio;variedades;castilla;1;1.0;8/11/2017;5000000;agropecuaria
masculino;servicio;variedades;manrique central no. 2;1;13.0;22/11/2016;4000000;agropecuaria
masculino;servicio;fabrica de;robledo;1;4.0;6/02/2018;7800000;agropecuaria
masculino;comercio;peluqueria;moravia;3;2.0;15/06/2017;7300000;agropecuaria
femenino;industria;legumbreria;trinidad;2;16.0;16/08/2018;2500000;agropecuaria
femenino;industria;bares;tricentenario;2;80.0;4/04/2016;30000000;agropecuaria
masculino;servicio;comidas rapidas;santo domingo savio;1;13.0;26/10/2016;4000000;agropecuaria
femenino;industria;charcuteria;francisco antonio zea;2;60.0;8/08/2016;8200000;agropecuaria
masculino;servicio;fabrica de;san javier no.1;1;7.0;12/04/2018;7000000;agropecuaria
femenino;comercio;papeleria;aranjuezcito;3;3.0;15/06/2016;2000000;agropecuaria
masculino;servicio;fabrica de;robledo;1;4.0;11/10/2018;7800000;agropecuaria
masculino;servicio;tienda;buenos aires;1;10.0;14/06/2018;6000000;agropecuaria
femenino;industria;fabrica de helados;san diego;2;9.0;27/06/2016;5500000;agropecuaria
femenino;industria;recreativo educativo;altavista;2;16.0;13/07/2016;4500000;agropecuaria
femenino;industria;marroquineria;bello horizonte;2;15.0;20/12/2017;6350000;agropecuaria
masculino;servicio;variedades;castilla;1;1.0;24/08/2017;5000000;agropecuaria
femenino;industria;carpinteria;13 de noviembre;2;9.0;29/08/2016;8281000;agropecuaria
femenino;comercio;restaurante;el salvador;3;2.0;9/06/2017;7377000;agropecuaria
masculino;servicio;tienda;aranjuez;1;10.0;19/05/2017;6000000;agropecuaria
masculino;servicio;comidas rapidas;cabecera san antonio;3;8.0;30/03/2017;3000000;agropecuaria
femenino;industria;recreativo educativo;las palmas;2;16.0;30/09/2016;2500000;agropecuaria
masculino;servicio;variedades;castilla;1;1.0;26/02/2018;5000000;agropecuaria
masculino;servicio;tienda;popular;1;10.0;31/10/2017;6000000;agropecuaria
femenino;industria;productos de belleza;san pablo;2;16.0;27/05/2016;1500000;agropecuaria
femenino;industria;panaderia;boston;3;6.0;3/06/2016;3500000;agropecuaria
femenino;industria;publicidad y;blanquizal;2;9.0;19/04/2016;7812000;agropecuaria
masculino;comercio;peluqueria;moravia;3;2.0;11/07/2017;7300000;agropecuaria
masculino;servicio;fabrica de;robledo;1;4.0;13/02/2018;7800000;agropecuaria
masculino;servicio;tienda;popular;1;10.0;11/10/2017;6000000;agropecuaria
femenino;industria;fabrica de repuestos;el vergel;2;15.0;17/09/2018;3800000;agropecuaria
masculino;comercio;almacen de ropa en;barrio caicedo;3;8.0;23/03/2017;6890000;agropecuaria
masculino;servicio;tienda;popular;1;10.0;20/04/2018;6000000;agropecuaria
masculino;comercio;peluqueria;la milagrosa;3;5.0;12/04/2016;7300000;agropecuaria
masculino;servicio;fabrica de;san javier no.1;1;7.0;13/03/2018;7000000;agropecuaria
masculino;servicio;tienda;belen;1;7.0;2/03/2018;7000000;agropecuaria
femenino;industria;fabrica de colchones;pajarito;2;15.0;22/10/2018;7337000;agropecuaria
femenino;industria;cafe e internet;carpinelo;2;6.0;23/08/2017;3500000;agropecuaria
masculino;servicio;fabrica de;manrique central no. 1;1;4.0;25/07/2018;7800000;agropecuaria
masculino;servicio;comidas rapidas;santa cruz;1;13.0;28/11/2017;4000000;agropecuaria
femenino;industria;cafeteria;llanaditas;2;16.0;15/07/2016;4500000;agropecuaria
masculino;servicio;tienda;popular;1;10.0;19/09/2017;5000000;agropecuaria
masculino;servicio;tienda;popular;1;10.0;13/07/2018;6000000;agropecuaria
masculino;servicio;variedades;castilla;1;1.0;22/03/2017;5000000;agropecuaria
femenino;industria;servicios;ocho de marzo;2;15.0;16/10/2018;23000000;empresarial ed.
femenino;industria;ferreteria;kennedy;2;60.0;1/09/2016;7500000;agropecuaria
femenino;industria;cafeteria;llanaditas;2;16.0;7/09/2016;4500000;agropecuaria
femenino;industria;panaderia;santa elena central;3;6.0;24/11/2016;1000000;agropecuaria
masculino;servicio;comidas rapidas;santa cruz;1;13.0;18/09/2017;4000000;agropecuaria
femenino;industria;venta de calzado;tejelo;2;80.0;21/10/2016;800000;agropecuaria
femenino;industria;criadero de animales;villa del socorro;2;60.0;11/11/2016;8000000;agropecuaria
femenino;comercio;distribuidora de;pedregal;3;3.0;11/05/2017;2000000;agropecuaria
femenino;industria;fabrica de alimentos;picacho;3;6.0;23/09/2016;6800000;agropecuaria
masculino;servicio;fabrica de;san javier no.1;1;7.0;27/04/2018;7000000;agropecuaria
femenino;industria;panaderia;calasanz;3;6.0;3/11/2017;1000000;agropecuaria
femenino;comercio;restaurante;villa hermosa;3;2.0;31/07/2018;7377000;agropecuaria
femenino;comercio;miscelanea;villatina;3;3.0;28/09/2017;7370000;agropecuaria
masculino;servicio;comidas rapidas;cabecera san antonio;3;8.0;28/03/2017;3000000;agropecuaria
femenino;comercio;distribuidora de;pedregal;3;3.0;8/06/2016;2000000;agropecuaria
femenino;comercio;restaurante;villa hermosa;3;2.0;25/09/2017;7377000;agropecuaria
masculino;servicio;tienda;buenos aires;1;7.0;8/02/2018;6000000;agropecuaria
femenino;industria;productos de belleza;la francia;2;16.0;22/11/2017;1500000;agropecuaria
masculino;servicio;variedades;cabecera san cristobal;1;1.0;26/02/2018;5000000;agropecuaria
femenino;comercio;barberia;20 de julio;3;3.0;4/04/2017;2000000;agropecuaria
femenino;industria;panaderia;santa elena central;3;6.0;15/03/2019;1000000;agropecuaria
masculino;servicio;fabrica de;san javier no.1;1;7.0;27/04/2018;7000000;agropecuaria
femenino;comercio;restaurante;villa hermosa;3;2.0;15/09/2017;7377000;agropecuaria
masculino;servicio;fabrica de;manrique central no. 1;1;4.0;16/04/2018;7800000;agropecuaria
masculino;servicio;tienda;belen;1;7.0;26/04/2018;7000000;agropecuaria
masculino;servicio;tienda;aranjuez;1;10.0;15/03/2018;6000000;agropecuaria
masculino;servicio;variedades;enciso;1;13.0;16/03/2018;4000000;agropecuaria
femenino;industria;fabrica de helados;lopez de mesa;2;9.0;11/05/2016;5500000;agropecuaria
femenino;industria;taller de mecanica;boyaca;2;60.0;27/02/2019;8000000;agropecuaria
masculino;servicio;tienda;belen;1;7.0;31/10/2018;7000000;agropecuaria
masculino;servicio;comidas rapidas;santa cruz;1;13.0;23/11/2016;4000000;agropecuaria
femenino;industria;panaderia;santa elena central;3;6.0;24/11/2016;1000000;agropecuaria
masculino;servicio;tienda;belen;1;7.0;31/10/2018;7000000;agropecuaria
masculino;servicio;fabrica de;manrique central no. 1;1;7.0;5/02/2018;7000000;agropecuaria
masculino;servicio;tienda;buenos aires;1;7.0;30/10/2018;6000000;agropecuaria
masculino;servicio;variedades;manrique central no. 2;1;13.0;22/11/2016;4000000;agropecuaria
femenino;comercio;mantenimiento en;guayabal;3;2.0;13/04/2018;7377000;agropecuaria
femenino;industria;carpinteria;13 de noviembre;2;9.0;6/02/2019;8281000;agropecuaria
femenino;industria;carpinteria;toscana;2;9.0;29/12/2017;5500000;agropecuaria
femenino;comercio;distribuidora de;pedregal;3;3.0;11/05/2017;2000000;agropecuaria
masculino;servicio;variedades;castilla;1;1.0;22/03/2017;5000000;agropecuaria
femenino;industria;panaderia;santa elena central;3;6.0;5/05/2016;1000000;agropecuaria
masculino;servicio;tienda;buenos aires;1;10.0;13/06/2017;6000000;agropecuaria
masculino;servicio;comidas rapidas;santa cruz;1;13.0;13/02/2019;4000000;agropecuaria
masculino;servicio;variedades;manrique central no. 2;1;13.0;3/05/2018;4000000;agropecuaria
femenino;comercio;distribuidora de;pedregal;3;3.0;28/02/2017;2000000;agropecuaria
femenino;industria;sembrados;la pradera;2;9.0;13/05/2019;7500000;agropecuaria
femenino;industria;cafe e internet;carpinelo;2;6.0;9/01/2019;3500000;agropecuaria
femenino;comercio;papeleria;aranjuezcito;3;3.0;24/02/2016;2000000;agropecuaria
masculino;servicio;fabrica de;manrique central no. 1;1;4.0;7/12/2016;7800000;agropecuaria
masculino;servicio;fabrica de;manrique central no. 1;1;4.0;9/07/2018;7000000;agropecuaria
femenino;comercio;restaurante;moravia;3;2.0;24/05/2017;7300000;agropecuaria
masculino;servicio;comidas rapidas;santo domingo savio;3;13.0;8/08/2017;3000000;agropecuaria
masculino;servicio;variedades;castilla;1;1.0;4/08/2017;5000000;agropecuaria
masculino;servicio;fabrica de;robledo;1;4.0;22/05/2018;7800000;agropecuaria
masculino;comercio;almacen de ropa en;barrio caicedo;3;8.0;8/03/2017;6890000;agropecuaria
femenino;comercio;miscelanea;playon de los;3;3.0;2/12/2016;7370000;agropecuaria
femenino;industria;joyeria;villa guadalupe;2;12.0;17/08/2016;2800000;agropecuaria
femenino;comercio;restaurante;villa hermosa;3;2.0;25/09/2017;7377000;agropecuaria
masculino;servicio;tienda;cabecera san cristobal;1;1.0;31/05/2017;5000000;agropecuaria
masculino;servicio;fabrica de;robledo;1;4.0;25/04/2018;7800000;agropecuaria
masculino;servicio;fabrica de;robledo;1;4.0;18/10/2018;7800000;agropecuaria
masculino;servicio;tienda;buenos aires;1;7.0;13/12/2016;6000000;agropecuaria
femenino;industria;charcuteria;francisco antonio zea;2;60.0;18/07/2016;8200000;agropecuaria
femenino;industria;fabrica de alimentos;santander;3;6.0;4/12/2017;1000000;agropecuaria
femenino;industria;criadero de animales;villa niza;2;60.0;27/08/2018;8000000;agropecuaria
masculino;servicio;tienda;popular;1;10.0;12/03/2018;6000000;agropecuaria
femenino;comercio;restaurante;villa hermosa;3;2.0;15/09/2017;7377000;agropecuaria
masculino;servicio;variedades;castilla;1;1.0;4/08/2017;5000000;agropecuaria
masculino;servicio;tienda;buenos aires;1;10.0;26/10/2017;6000000;agropecuaria
femenino;industria;fotografia;la candelaria;2;9.0;22/11/2018;4400000;agropecuaria
masculino;servicio;tienda;aranjuez;1;10.0;30/10/2017;6000000;agropecuaria
masculino;servicio;fabrica de;san javier no.1;1;7.0;13/03/2018;7000000;agropecuaria
masculino;comercio;peluqueria;doce de octubre no.1;3;5.0;13/09/2016;7300000;agropecuaria
femenino;comercio;restaurante;villa hermosa;3;2.0;4/03/2016;7377000;agropecuaria
masculino;servicio;fabrica de;robledo;1;4.0;24/09/2018;7800000;agropecuaria
masculino;comercio;almacen de ropa en;barrio caicedo;3;8.0;16/02/2017;6890000;agropecuaria
masculino;servicio;tienda;cabecera san cristobal;1;10.0;12/07/2017;5000000;agropecuaria
masculino;servicio;fabrica de;san javier no.1;1;7.0;12/04/2018;7000000;agropecuaria
femenino;comercio;mantenimiento en;guayabal;3;2.0;26/04/2016;7377000;agropecuaria
masculino;servicio;fabrica de;manrique central no. 1;1;7.0;6/07/2018;7000000;agropecuaria
femenino;comercio;distribuidora de;pedregal;3;3.0;13/03/2017;2000000;agropecuaria
femenino;industria;fabrica de helados;san diego;2;9.0;20/05/2016;5500000;agropecuaria
masculino;comercio;almacen de ropa en;manrique oriental;3;5.0;13/11/2018;6890000;agropecuaria
masculino;servicio;fabrica de;san javier no.1;1;7.0;9/05/2018;7000000;agropecuaria
femenino;industria;cafeteria;juan xxiii la quiebra;2;16.0;20/03/2019;1500000;agropecuaria
masculino;servicio;comidas rapidas;santo domingo savio;1;13.0;26/10/2016;4000000;agropecuaria
masculino;servicio;tienda;aranjuez;1;10.0;8/05/2018;6000000;agropecuaria
femenino;industria;variedades de helados;pablo vi;2;60.0;10/07/2017;6500000;agropecuaria
femenino;industria;carpinteria;toscana;2;9.0;15/04/2016;8281000;agropecuaria
masculino;servicio;comidas rapidas;santo domingo savio;1;13.0;19/08/2016;4000000;agropecuaria
masculino;servicio;comidas rapidas;manrique central no. 2;1;13.0;7/11/2018;4000000;agropecuaria
masculino;servicio;comidas rapidas;santa cruz;1;13.0;8/11/2016;4000000;agropecuaria
masculino;comercio;almacen de ropa en;barrio caicedo;3;8.0;6/03/2017;6890000;agropecuaria
femenino;comercio;fabrica de calzado;florencia;3;6.0;23/01/2018;6800000;agropecuaria
masculino;servicio;comidas rapidas;cabecera san antonio;3;8.0;3/03/2017;3000000;agropecuaria
masculino;servicio;variedades;castilla;1;1.0;24/08/2017;5000000;agropecuaria
femenino;agropecuaria;venta de pollos;progreso;2;70.0;18/09/2018;7373000;microempresarial
masculino;servicio;fabrica de;manrique central no. 1;1;4.0;29/08/2018;7800000;agropecuaria
masculino;comercio;peluqueria;moravia;3;2.0;20/10/2017;7300000;agropecuaria
femenino;industria;taller de mecanica;picachito;2;60.0;12/05/2016;8000000;agropecuaria
masculino;servicio;variedades;enciso;1;13.0;1/06/2017;4000000;agropecuaria
masculino;servicio;tienda;buenos aires;1;10.0;9/03/2017;6000000;agropecuaria
femenino;comercio;papeleria;la floresta;3;3.0;17/11/2016;2000000;agropecuaria
masculino;servicio;comidas rapidas;santa cruz;1;13.0;23/07/2018;4000000;agropecuaria
masculino;servicio;tienda;buenos aires;1;7.0;8/02/2018;6000000;agropecuaria
masculino;servicio;tienda;belen;1;7.0;23/05/2017;6000000;agropecuaria
masculino;servicio;variedades;castilla;1;1.0;6/12/2018;5000000;agropecuaria
masculino;servicio;comidas rapidas;cabecera san antonio;3;8.0;27/06/2017;3000000;agropecuaria
femenino;comercio;mantenimiento en;guayabal;3;2.0;9/08/2018;7377000;agropecuaria
